#
# Initial mass = 2.000, Z =  0.0100, Y =  0.270, M_mix = 2.00E-03
#
# Initial abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
 fe  26   7.398152 -0.141848  0.000000  0.006337 9.89473E-04
 co  27   4.728150 -0.141850 -0.000001  0.006335 2.23242E-06
 ni  28   6.058156 -0.141844  0.000004  0.006341 4.75346E-05
 cu  29   4.108153 -0.141847  0.000001  0.006338 5.77443E-07
 zn  30   4.488157 -0.141843  0.000005  0.006342 1.42581E-06
 ga  31   2.938153 -0.141847  0.000001  0.006338 4.28348E-08
 ge  32   3.438152 -0.141848  0.000000  0.006337 1.41122E-07
 as  33   2.158150 -0.141850 -0.000002  0.006335 7.63883E-09
 se  34   3.198154 -0.141845  0.000003  0.006339 8.82733E-08
 br  35   2.398161 -0.141839  0.000009  0.006346 1.41578E-08
 kr  36   3.108154 -0.141846  0.000002  0.006339 7.61476E-08
 rb  37   2.216190 -0.143810 -0.001961  0.004375 9.96005E-09
 sr  38   2.738745 -0.141255  0.000593  0.006929 3.40107E-08
  y  39   2.028172 -0.141829  0.000020  0.006356 6.72002E-09
 zr  40   2.388154 -0.141846  0.000002  0.006339 1.57954E-08
 nb  41   1.268163 -0.141837  0.000011  0.006348 1.22032E-09
 mo  42   1.798155 -0.141845  0.000003  0.006340 4.26995E-09
 tc  43   0.000000 -9.000000  0.000000  0.000000 3.80013E-31
 ru  44   1.618152 -0.141848 -0.000000  0.006336 2.97195E-09
 rh  45   0.918154 -0.141846  0.000002  0.006339 6.03757E-10
 pd  46   1.508153 -0.141847  0.000001  0.006338 2.42909E-09
 ag  47   1.058152 -0.141848  0.000000  0.006337 8.73600E-10
 cd  48   1.568151 -0.141849 -0.000000  0.006336 2.94597E-09
 in  49   0.618155 -0.141845  0.000003  0.006339 3.37623E-10
 sn  50   1.923786 -0.146214 -0.004366  0.001971 7.05573E-09
 sb  51   0.868151 -0.141849 -0.000001  0.006335 6.36683E-10
 te  52   2.038153 -0.141847  0.000001  0.006337 9.86896E-09
  i  53   1.408147 -0.141853 -0.000005  0.006332 2.30086E-09
 xe  54   2.098152 -0.141848  0.000000  0.006337 1.16590E-08
 cs  55   0.938153 -0.141847  0.000001  0.006338 8.16511E-10
 ba  56   2.038154 -0.141846  0.000002  0.006338 1.06213E-08
 la  57   1.028156 -0.141844  0.000004  0.006341 1.04989E-09
 ce  58   1.438148 -0.141852 -0.000003  0.006333 2.72210E-09
 pr  59   0.618154 -0.141846  0.000002  0.006338 4.14340E-10
 nd  60   1.308159 -0.141841  0.000007  0.006344 2.07736E-09
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   0.798155 -0.141845  0.000003  0.006340 6.69199E-10
 eu  63   0.368155 -0.141845  0.000004  0.006340 2.51283E-10
 gd  64   0.908154 -0.141845  0.000003  0.006339 9.01598E-10
 tb  65   0.178158 -0.141842  0.000006  0.006343 1.69675E-10
 dy  66   0.988155 -0.141845  0.000003  0.006340 1.12015E-09
 ho  67   0.328154 -0.141846  0.000002  0.006338 2.48726E-10
 er  68   0.778153 -0.141847  0.000001  0.006338 7.10904E-10
 tm  69  -0.021848 -0.141848  0.000000  0.006337 1.13799E-10
 yb  70   0.778198 -0.141802  0.000046  0.006383 7.35551E-10
 lu  71  -0.052098 -0.142098 -0.000250  0.006086 1.09932E-10
 hf  72   0.568208 -0.141792  0.000056  0.006393 4.67832E-10
 ta  73  -0.261848 -0.141848 -0.000000  0.006336 7.01413E-11
  w  74   0.507684 -0.142316 -0.000468  0.005869 4.19172E-10
 re  75   0.112884 -0.147116 -0.005268  0.001068 1.71060E-10
 os  76   1.208581 -0.141419  0.000429  0.006766 2.17835E-09
 ir  77   1.178155 -0.141845  0.000003  0.006340 2.05218E-09
 pt  78   1.478158 -0.141842  0.000006  0.006343 4.15561E-09
 au  79   0.658156 -0.141844  0.000004  0.006341 6.35064E-10
 hg  80   1.028148 -0.141852 -0.000004  0.006333 1.51609E-09
 tl  81   0.628155 -0.141845  0.000003  0.006340 6.14988E-10
 pb  82   1.898150 -0.141850 -0.000001  0.006335 1.16093E-08
 bi  83   0.508157 -0.141843  0.000005  0.006342 4.77012E-10
 po  84   0.000000 -9.000000  0.000000  0.000000 1.04911E-24
#[ls/Fe]_Thiswork =   0.0002, [hs/Fe]_Thiswork =   0.0000
#[hs/ls]_Thiswork =  -0.0002, [Pb/hs]_Thiswork =  -0.0000
# Elemental abundance ratios: 
# He/H =  9.9321E-02, C/O =  3.4994E-01, N/O = 3.48806E-01
#
#  TP   Mass     Mcore    Menv    log L
#  2 1.951555 0.547337 1.404219 3.356776
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 7.14050E-01
 he   2  10.997041  0.067040  0.208889  0.215225 2.81640E-01
  c   6   8.125837 -0.344163 -0.202315 -0.195978 1.13680E-03
  n   7   8.124369  0.254369  0.396217  0.402554 1.32124E-03
  o   8   8.581815 -0.148185 -0.006337  0.000000 4.32689E-03
  f   9   4.310666 -0.149334 -0.007486 -0.001149 2.75196E-07
 ne  10   7.825882 -0.144118 -0.002270  0.004067 9.57350E-04
 na  11   6.260925 -0.049075  0.092773  0.099110 2.96983E-05
 mg  12   7.498148 -0.141851 -0.000003  0.006333 5.42140E-04
 al  13   6.328154 -0.141846  0.000002  0.006339 4.06908E-05
 si  14   7.408154 -0.141846  0.000002  0.006339 5.09228E-04
  p  15   5.328154 -0.141846  0.000002  0.006339 4.67110E-06
  s  16   7.018153 -0.141847  0.000001  0.006338 2.36838E-04
 cl  17   5.088152 -0.141848  0.000000  0.006337 3.07661E-06
 ar  18   6.298146 -0.141854 -0.000006  0.006331 5.62224E-05
  k  19   4.937549 -0.142451 -0.000603  0.005734 2.39868E-06
 ca  20   6.148139 -0.141860 -0.000012  0.006324 3.99313E-05
 sc  21   2.908152 -0.141848 -0.000000  0.006336 2.57755E-08
 ti  22   4.768153 -0.141847  0.000001  0.006338 1.98819E-06
  v  23   3.818152 -0.141848  0.000000  0.006337 2.37408E-07
 cr  24   5.498155 -0.141845  0.000003  0.006340 1.15982E-05
 mn  25   5.338159 -0.141841  0.000007  0.006343 8.47811E-06
 fe  26   7.398152 -0.141848  0.000000  0.006337 9.89473E-04
 co  27   4.728150 -0.141850 -0.000001  0.006335 2.23242E-06
 ni  28   6.058156 -0.141844  0.000004  0.006341 4.75346E-05
 cu  29   4.108153 -0.141847  0.000001  0.006338 5.77443E-07
 zn  30   4.488157 -0.141843  0.000005  0.006342 1.42581E-06
 ga  31   2.938153 -0.141847  0.000001  0.006338 4.28348E-08
 ge  32   3.438152 -0.141848  0.000000  0.006337 1.41122E-07
 as  33   2.158150 -0.141850 -0.000002  0.006335 7.63883E-09
 se  34   3.198154 -0.141845  0.000003  0.006339 8.82733E-08
 br  35   2.398161 -0.141839  0.000009  0.006346 1.41578E-08
 kr  36   3.108154 -0.141846  0.000002  0.006339 7.61476E-08
 rb  37   2.216189 -0.143811 -0.001962  0.004374 9.96004E-09
 sr  38   2.738745 -0.141255  0.000593  0.006929 3.40107E-08
  y  39   2.028172 -0.141829  0.000020  0.006356 6.72002E-09
 zr  40   2.388154 -0.141846  0.000002  0.006339 1.57954E-08
 nb  41   1.268163 -0.141837  0.000011  0.006348 1.22032E-09
 mo  42   1.798155 -0.141845  0.000003  0.006340 4.26995E-09
 tc  43   0.000000 -9.000000  0.000000  0.000000 3.56583E-31
 ru  44   1.618152 -0.141848 -0.000000  0.006336 2.97195E-09
 rh  45   0.918154 -0.141846  0.000002  0.006339 6.03757E-10
 pd  46   1.508153 -0.141847  0.000001  0.006338 2.42909E-09
 ag  47   1.058152 -0.141848  0.000000  0.006337 8.73600E-10
 cd  48   1.568151 -0.141849 -0.000000  0.006336 2.94597E-09
 in  49   0.618155 -0.141845  0.000003  0.006339 3.37623E-10
 sn  50   1.923786 -0.146214 -0.004366  0.001971 7.05573E-09
 sb  51   0.868151 -0.141849 -0.000001  0.006335 6.36683E-10
 te  52   2.038153 -0.141847  0.000001  0.006337 9.86896E-09
  i  53   1.408147 -0.141853 -0.000005  0.006332 2.30086E-09
 xe  54   2.098152 -0.141848  0.000000  0.006337 1.16590E-08
 cs  55   0.938153 -0.141847  0.000001  0.006338 8.16511E-10
 ba  56   2.038154 -0.141846  0.000002  0.006338 1.06213E-08
 la  57   1.028156 -0.141844  0.000004  0.006341 1.04989E-09
 ce  58   1.438148 -0.141852 -0.000003  0.006333 2.72210E-09
 pr  59   0.618154 -0.141846  0.000002  0.006338 4.14340E-10
 nd  60   1.308159 -0.141841  0.000007  0.006344 2.07736E-09
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   0.798155 -0.141845  0.000003  0.006340 6.69199E-10
 eu  63   0.368155 -0.141845  0.000004  0.006340 2.51283E-10
 gd  64   0.908154 -0.141845  0.000003  0.006339 9.01598E-10
 tb  65   0.178158 -0.141842  0.000006  0.006343 1.69675E-10
 dy  66   0.988155 -0.141845  0.000003  0.006340 1.12015E-09
 ho  67   0.328154 -0.141846  0.000002  0.006338 2.48726E-10
 er  68   0.778153 -0.141847  0.000001  0.006338 7.10904E-10
 tm  69  -0.021848 -0.141848  0.000000  0.006337 1.13799E-10
 yb  70   0.778198 -0.141802  0.000046  0.006383 7.35551E-10
 lu  71  -0.052098 -0.142098 -0.000250  0.006086 1.09932E-10
 hf  72   0.568208 -0.141792  0.000056  0.006393 4.67832E-10
 ta  73  -0.261848 -0.141848 -0.000000  0.006336 7.01413E-11
  w  74   0.507684 -0.142316 -0.000468  0.005869 4.19172E-10
 re  75   0.112884 -0.147116 -0.005268  0.001068 1.71059E-10
 os  76   1.208581 -0.141419  0.000429  0.006766 2.17835E-09
 ir  77   1.178155 -0.141845  0.000003  0.006340 2.05218E-09
 pt  78   1.478158 -0.141842  0.000006  0.006343 4.15561E-09
 au  79   0.658156 -0.141844  0.000004  0.006341 6.35064E-10
 hg  80   1.028148 -0.141852 -0.000004  0.006333 1.51609E-09
 tl  81   0.628155 -0.141845  0.000003  0.006340 6.14988E-10
 pb  82   1.898150 -0.141850 -0.000001  0.006335 1.16093E-08
 bi  83   0.508157 -0.141843  0.000005  0.006342 4.77012E-10
 po  84   0.000000 -9.000000  0.000000  0.000000 1.04911E-24
#[ls/Fe]_Thiswork =   0.0002, [hs/Fe]_Thiswork =   0.0000
#[hs/ls]_Thiswork =  -0.0002, [Pb/hs]_Thiswork =  -0.0000
# Elemental abundance ratios: 
# He/H =  9.9321E-02, C/O =  3.4993E-01, N/O = 3.48814E-01
#
#  TP   Mass     Mcore    Menv    log L
#  3 1.951554 0.549478 1.402076 3.399110
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 7.14050E-01
 he   2  10.997041  0.067040  0.208889  0.215225 2.81640E-01
  c   6   8.125838 -0.344162 -0.202314 -0.195977 1.13680E-03
  n   7   8.124368  0.254368  0.396216  0.402553 1.32124E-03
  o   8   8.581815 -0.148185 -0.006337  0.000000 4.32689E-03
  f   9   4.310666 -0.149334 -0.007486 -0.001149 2.75196E-07
 ne  10   7.825881 -0.144118 -0.002270  0.004066 9.57350E-04
 na  11   6.260925 -0.049075  0.092773  0.099110 2.96983E-05
 mg  12   7.498148 -0.141851 -0.000003  0.006333 5.42140E-04
 al  13   6.328154 -0.141846  0.000002  0.006339 4.06908E-05
 si  14   7.408154 -0.141846  0.000002  0.006339 5.09228E-04
  p  15   5.328154 -0.141846  0.000002  0.006339 4.67110E-06
  s  16   7.018153 -0.141847  0.000001  0.006338 2.36838E-04
 cl  17   5.088152 -0.141848  0.000000  0.006337 3.07661E-06
 ar  18   6.298146 -0.141854 -0.000006  0.006331 5.62224E-05
  k  19   4.937549 -0.142451 -0.000603  0.005734 2.39868E-06
 ca  20   6.148139 -0.141860 -0.000012  0.006324 3.99313E-05
 sc  21   2.908152 -0.141848 -0.000000  0.006336 2.57755E-08
 ti  22   4.768153 -0.141847  0.000001  0.006338 1.98819E-06
  v  23   3.818152 -0.141848  0.000000  0.006337 2.37408E-07
 cr  24   5.498155 -0.141845  0.000003  0.006340 1.15982E-05
 mn  25   5.338158 -0.141842  0.000006  0.006343 8.47811E-06
 fe  26   7.398152 -0.141848  0.000000  0.006337 9.89473E-04
 co  27   4.728150 -0.141850 -0.000001  0.006335 2.23242E-06
 ni  28   6.058156 -0.141844  0.000004  0.006341 4.75346E-05
 cu  29   4.108153 -0.141847  0.000001  0.006338 5.77443E-07
 zn  30   4.488157 -0.141843  0.000005  0.006342 1.42581E-06
 ga  31   2.938153 -0.141847  0.000001  0.006338 4.28348E-08
 ge  32   3.438152 -0.141848  0.000000  0.006337 1.41122E-07
 as  33   2.158150 -0.141850 -0.000002  0.006335 7.63883E-09
 se  34   3.198154 -0.141845  0.000003  0.006339 8.82733E-08
 br  35   2.398161 -0.141839  0.000009  0.006346 1.41578E-08
 kr  36   3.108154 -0.141846  0.000002  0.006339 7.61476E-08
 rb  37   2.216189 -0.143811 -0.001962  0.004374 9.96004E-09
 sr  38   2.738745 -0.141255  0.000593  0.006929 3.40108E-08
  y  39   2.028172 -0.141829  0.000020  0.006356 6.72002E-09
 zr  40   2.388154 -0.141846  0.000002  0.006339 1.57954E-08
 nb  41   1.268162 -0.141838  0.000010  0.006347 1.22032E-09
 mo  42   1.798155 -0.141845  0.000003  0.006340 4.26995E-09
 tc  43   0.000000 -9.000000  0.000000  0.000000 5.65986E-31
 ru  44   1.618152 -0.141848 -0.000000  0.006336 2.97195E-09
 rh  45   0.918154 -0.141846  0.000002  0.006339 6.03757E-10
 pd  46   1.508153 -0.141847  0.000001  0.006338 2.42909E-09
 ag  47   1.058152 -0.141848  0.000000  0.006337 8.73600E-10
 cd  48   1.568151 -0.141849 -0.000000  0.006336 2.94597E-09
 in  49   0.618155 -0.141845  0.000003  0.006339 3.37623E-10
 sn  50   1.923786 -0.146214 -0.004366  0.001971 7.05573E-09
 sb  51   0.868151 -0.141849 -0.000001  0.006335 6.36683E-10
 te  52   2.038153 -0.141847  0.000001  0.006337 9.86896E-09
  i  53   1.408147 -0.141853 -0.000005  0.006332 2.30086E-09
 xe  54   2.098152 -0.141848  0.000000  0.006337 1.16590E-08
 cs  55   0.938153 -0.141847  0.000001  0.006338 8.16511E-10
 ba  56   2.038154 -0.141846  0.000002  0.006338 1.06213E-08
 la  57   1.028156 -0.141844  0.000004  0.006341 1.04989E-09
 ce  58   1.438148 -0.141852 -0.000003  0.006333 2.72210E-09
 pr  59   0.618154 -0.141846  0.000002  0.006338 4.14340E-10
 nd  60   1.308159 -0.141841  0.000007  0.006344 2.07736E-09
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   0.798155 -0.141845  0.000003  0.006340 6.69199E-10
 eu  63   0.368155 -0.141845  0.000004  0.006340 2.51283E-10
 gd  64   0.908154 -0.141845  0.000003  0.006339 9.01598E-10
 tb  65   0.178158 -0.141842  0.000006  0.006343 1.69675E-10
 dy  66   0.988155 -0.141845  0.000003  0.006340 1.12015E-09
 ho  67   0.328154 -0.141846  0.000002  0.006338 2.48726E-10
 er  68   0.778153 -0.141847  0.000001  0.006338 7.10904E-10
 tm  69  -0.021848 -0.141848  0.000000  0.006337 1.13799E-10
 yb  70   0.778198 -0.141802  0.000046  0.006383 7.35551E-10
 lu  71  -0.052098 -0.142098 -0.000250  0.006086 1.09932E-10
 hf  72   0.568208 -0.141792  0.000056  0.006393 4.67832E-10
 ta  73  -0.261848 -0.141848 -0.000000  0.006336 7.01413E-11
  w  74   0.507684 -0.142316 -0.000468  0.005869 4.19172E-10
 re  75   0.112883 -0.147117 -0.005269  0.001067 1.71059E-10
 os  76   1.208581 -0.141419  0.000429  0.006766 2.17835E-09
 ir  77   1.178155 -0.141845  0.000003  0.006340 2.05218E-09
 pt  78   1.478158 -0.141842  0.000006  0.006343 4.15561E-09
 au  79   0.658156 -0.141844  0.000004  0.006341 6.35064E-10
 hg  80   1.028148 -0.141852 -0.000004  0.006333 1.51609E-09
 tl  81   0.628154 -0.141846  0.000002  0.006339 6.14988E-10
 pb  82   1.898149 -0.141850 -0.000002  0.006334 1.16093E-08
 bi  83   0.508157 -0.141843  0.000005  0.006342 4.77012E-10
 po  84   0.000000 -9.000000  0.000000  0.000000 1.04910E-24
#[ls/Fe]_Thiswork =   0.0002, [hs/Fe]_Thiswork =   0.0000
#[hs/ls]_Thiswork =  -0.0002, [Pb/hs]_Thiswork =  -0.0000
# Elemental abundance ratios: 
# He/H =  9.9321E-02, C/O =  3.4993E-01, N/O = 3.48814E-01
#
#  TP   Mass     Mcore    Menv    log L
#  4 1.951552 0.552205 1.399348 3.455120
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 7.14050E-01
 he   2  10.997041  0.067040  0.208889  0.215225 2.81640E-01
  c   6   8.125841 -0.344159 -0.202311 -0.195974 1.13681E-03
  n   7   8.124365  0.254365  0.396213  0.402550 1.32123E-03
  o   8   8.581815 -0.148185 -0.006337  0.000000 4.32689E-03
  f   9   4.310666 -0.149334 -0.007486 -0.001149 2.75196E-07
 ne  10   7.825881 -0.144118 -0.002270  0.004066 9.57350E-04
 na  11   6.260924 -0.049076  0.092772  0.099109 2.96983E-05
 mg  12   7.498148 -0.141852 -0.000004  0.006333 5.42140E-04
 al  13   6.328154 -0.141846  0.000002  0.006339 4.06908E-05
 si  14   7.408154 -0.141846  0.000002  0.006339 5.09228E-04
  p  15   5.328154 -0.141846  0.000002  0.006339 4.67110E-06
  s  16   7.018153 -0.141847  0.000001  0.006338 2.36838E-04
 cl  17   5.088151 -0.141849 -0.000000  0.006336 3.07661E-06
 ar  18   6.298146 -0.141854 -0.000006  0.006331 5.62224E-05
  k  19   4.937549 -0.142451 -0.000603  0.005734 2.39868E-06
 ca  20   6.148139 -0.141860 -0.000012  0.006324 3.99313E-05
 sc  21   2.908152 -0.141848 -0.000000  0.006336 2.57755E-08
 ti  22   4.768153 -0.141847  0.000001  0.006338 1.98819E-06
  v  23   3.818152 -0.141848  0.000000  0.006337 2.37408E-07
 cr  24   5.498154 -0.141846  0.000002  0.006339 1.15982E-05
 mn  25   5.338158 -0.141842  0.000006  0.006343 8.47811E-06
 fe  26   7.398151 -0.141849  0.000000  0.006336 9.89473E-04
 co  27   4.728150 -0.141850 -0.000001  0.006335 2.23242E-06
 ni  28   6.058156 -0.141844  0.000004  0.006341 4.75346E-05
 cu  29   4.108152 -0.141848  0.000001  0.006337 5.77443E-07
 zn  30   4.488157 -0.141843  0.000006  0.006342 1.42581E-06
 ga  31   2.938153 -0.141847  0.000002  0.006338 4.28348E-08
 ge  32   3.438152 -0.141848  0.000001  0.006337 1.41122E-07
 as  33   2.158150 -0.141850 -0.000002  0.006335 7.63883E-09
 se  34   3.198154 -0.141845  0.000003  0.006339 8.82733E-08
 br  35   2.398161 -0.141839  0.000010  0.006346 1.41578E-08
 kr  36   3.108154 -0.141846  0.000003  0.006339 7.61476E-08
 rb  37   2.216189 -0.143811 -0.001962  0.004374 9.96003E-09
 sr  38   2.738745 -0.141255  0.000593  0.006929 3.40108E-08
  y  39   2.028172 -0.141829  0.000020  0.006356 6.72002E-09
 zr  40   2.388154 -0.141846  0.000003  0.006339 1.57954E-08
 nb  41   1.268162 -0.141838  0.000010  0.006347 1.22032E-09
 mo  42   1.798155 -0.141845  0.000003  0.006340 4.26995E-09
 tc  43   0.000000 -9.000000  0.000000  0.000000 4.05557E-31
 ru  44   1.618152 -0.141848  0.000000  0.006336 2.97195E-09
 rh  45   0.918154 -0.141846  0.000002  0.006339 6.03757E-10
 pd  46   1.508153 -0.141847  0.000002  0.006338 2.42909E-09
 ag  47   1.058152 -0.141848  0.000001  0.006337 8.73600E-10
 cd  48   1.568151 -0.141849  0.000000  0.006336 2.94597E-09
